DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-30.30351127593751
LONGITUD,-71.60831990548922
ALTURA,36.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2006-02-04 10:00:00,756.92,697.17,46.97,12.78,795.00,744.66,50.34,1025.91,18.15,1.03,0.00,0.00
2006-02-04 11:00:00,942.17,878.06,48.72,15.38,956.96,904.74,52.22,1054.62,19.24,0.35,0.00,0.00
2006-02-04 12:00:00,1060.58,993.88,49.65,17.04,1059.94,1006.72,53.22,1069.91,20.13,2.40,0.00,0.00
2006-02-04 13:00:00,1101.46,1033.90,49.95,17.61,1095.40,1041.86,53.54,1074.60,21.12,5.56,0.00,0.00
2006-02-04 14:00:00,1061.71,994.97,49.69,17.05,1060.70,1007.44,53.26,1070.00,21.63,7.65,0.00,0.00
2006-02-04 15:00:00,945.38,881.19,48.76,15.43,959.46,907.20,52.26,1056.16,21.91,9.45,0.00,0.00
2006-02-04 16:00:00,761.28,701.43,47.01,12.84,798.42,748.04,50.38,1028.36,21.53,10.49,0.00,0.00
2006-02-04 17:00:00,526.02,472.57,43.96,9.49,590.42,543.30,47.12,977.66,21.18,11.25,0.00,0.00
2006-02-04 18:00:00,264.69,220.67,38.35,5.67,352.82,311.72,41.10,876.61,20.35,11.23,0.00,0.00
2006-02-04 19:00:00,29.35,1.97,25.55,1.84,114.20,86.82,27.38,616.18,19.08,9.40,0.00,0.00
2006-02-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.22,7.80,1.00,0.00
2006-02-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.57,6.44,1.00,0.00
2006-02-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.11,5.22,1.00,0.00
2006-02-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.77,4.67,1.00,0.00
2006-02-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.41,4.28,1.00,0.00
2006-02-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.23,3.48,1.00,0.00
2006-02-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.99,2.03,1.00,0.00
2006-02-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.76,1.97,1.00,0.00
2006-02-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.66,1.72,1.00,0.00
2006-02-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.17,0.45,1.00,0.00
2006-02-05 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.88,0.69,1.00,0.00
2006-02-05 07:00:00,22.49,0.00,22.09,0.39,24.50,0.82,23.68,6.00,15.36,0.58,0.00,1.00
2006-02-05 08:00:00,80.84,2.16,77.29,1.38,85.90,3.06,82.84,8.71,15.78,1.06,0.00,1.00
2006-02-05 09:00:00,160.16,4.69,152.75,2.72,169.10,5.38,163.72,9.75,16.61,1.75,0.00,1.00
2006-02-05 10:00:00,275.21,6.99,263.56,4.66,289.92,7.44,282.48,10.28,17.61,1.87,0.00,1.00
2006-02-05 11:00:00,425.98,9.68,409.09,7.21,448.40,9.94,438.46,11.61,18.59,1.27,0.00,1.00
2006-02-05 12:00:00,1062.13,995.49,49.62,17.02,1058.62,1005.44,53.18,1070.17,19.61,0.65,0.00,0.00
2006-02-05 13:00:00,1103.05,1035.52,49.93,17.59,1094.00,1040.48,53.52,1074.66,20.83,2.54,0.00,0.00
2006-02-05 14:00:00,1063.05,996.38,49.64,17.03,1059.16,1005.96,53.20,1069.84,21.58,4.45,0.00,0.00
2006-02-05 15:00:00,945.92,881.83,48.70,15.39,957.10,904.90,52.20,1055.13,22.17,6.07,0.00,0.00
2006-02-05 16:00:00,761.00,701.24,46.97,12.79,795.32,744.98,50.34,1026.35,22.48,7.06,0.00,0.00
2006-02-05 17:00:00,525.26,471.94,43.89,9.43,586.84,539.80,47.04,974.42,22.23,7.97,0.00,0.00
2006-02-05 18:00:00,264.66,220.78,38.25,5.63,350.30,309.30,41.00,874.62,21.22,7.74,0.00,0.00
2006-02-05 19:00:00,29.23,2.13,25.30,1.80,112.08,84.96,27.12,612.75,20.14,6.91,0.00,0.00
2006-02-05 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.87,5.95,1.00,0.00
2006-02-05 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19,4.76,1.00,0.00
2006-02-05 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41,4.24,1.00,0.00
2006-02-05 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.83,3.77,1.00,0.00
2006-02-06 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25,3.28,1.00,0.00
2006-02-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.76,2.88,1.00,0.00
2006-02-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.42,2.24,1.00,0.00
2006-02-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.10,2.23,1.00,0.00
2006-02-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.95,2.14,1.00,0.00
2006-02-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.54,0.47,1.00,0.00
2006-02-06 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,0.47,1.00,0.00
2006-02-06 07:00:00,18.80,0.00,18.47,0.33,20.60,0.80,19.80,5.99,14.71,0.53,0.00,1.00
2006-02-06 08:00:00,67.25,2.15,63.95,1.15,71.56,3.02,68.54,8.66,15.66,1.17,0.00,1.00
2006-02-06 09:00:00,128.22,4.66,121.38,2.18,135.42,5.32,130.10,9.68,16.74,1.50,0.00,1.00
2006-02-06 10:00:00,264.21,6.94,252.79,4.47,278.30,7.36,270.94,10.19,18.07,1.59,0.00,1.00
2006-02-06 11:00:00,691.64,38.54,641.41,11.69,726.92,39.46,687.46,46.18,19.57,0.78,0.00,1.00
2006-02-06 12:00:00,1057.33,990.81,49.62,16.90,1050.96,997.78,53.18,1063.65,20.86,2.20,0.00,0.00
2006-02-06 13:00:00,1098.17,1030.81,49.90,17.46,1086.32,1032.84,53.48,1068.23,21.75,4.92,0.00,0.00
2006-02-06 14:00:00,1058.47,991.94,49.62,16.91,1051.64,998.46,53.18,1063.42,22.30,7.25,0.00,0.00
2006-02-06 15:00:00,941.47,877.48,48.72,15.27,949.76,897.54,52.22,1048.20,22.04,9.08,0.00,0.00
2006-02-06 16:00:00,757.16,697.54,46.95,12.68,788.46,738.14,50.32,1019.12,21.58,9.88,0.00,0.00
2006-02-06 17:00:00,522.12,468.91,43.87,9.33,580.60,533.58,47.02,966.23,20.96,10.75,0.00,0.00
2006-02-06 18:00:00,262.97,219.23,38.18,5.55,345.52,304.60,40.92,866.13,20.05,10.54,0.00,0.00
2006-02-06 19:00:00,29.00,2.22,25.02,1.75,108.84,82.02,26.82,602.05,18.90,9.23,0.00,0.00
2006-02-06 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,8.00,1.00,0.00
2006-02-06 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.59,6.00,1.00,0.00
2006-02-06 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.16,5.16,1.00,0.00
2006-02-06 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.66,4.28,1.00,0.00
2006-02-07 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.27,3.33,1.00,0.00
2006-02-07 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.92,2.59,1.00,0.00
2006-02-07 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.61,1.82,1.00,0.00
2006-02-07 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,1.54,1.00,0.00
2006-02-07 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.04,0.94,1.00,0.00
2006-02-07 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.69,0.56,1.00,0.00
2006-02-07 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.53,0.39,1.00,0.00
2006-02-07 07:00:00,21.56,0.00,21.18,0.38,23.48,0.78,22.70,5.96,15.22,0.32,0.00,1.00
2006-02-07 08:00:00,104.46,2.15,100.52,1.78,110.74,3.00,107.74,8.66,16.01,0.50,0.00,1.00
2006-02-07 09:00:00,282.38,4.68,272.91,4.79,297.82,5.32,292.50,9.72,17.10,0.57,0.00,1.00
2006-02-07 10:00:00,758.94,699.42,46.84,12.68,788.82,738.62,50.20,1025.59,17.94,0.92,0.00,0.00
2006-02-07 11:00:00,945.87,881.97,48.59,15.31,952.12,900.04,52.08,1055.25,19.13,0.12,0.00,0.00
2006-02-07 12:00:00,1066.18,999.65,49.54,16.99,1056.74,1003.64,53.10,1071.64,20.02,1.92,0.00,0.00
2006-02-07 13:00:00,1108.69,1041.24,49.86,17.58,1093.62,1040.18,53.44,1077.43,20.95,4.02,0.00,0.00
2006-02-07 14:00:00,1069.91,1003.31,49.56,17.04,1059.98,1006.86,53.12,1073.96,21.33,6.31,0.00,0.00
2006-02-07 15:00:00,952.73,888.66,48.67,15.40,958.08,905.92,52.16,1059.89,21.48,8.87,0.00,0.00
2006-02-07 16:00:00,767.15,707.45,46.91,12.80,795.96,745.68,50.28,1031.76,20.90,9.41,0.00,0.00
2006-02-07 17:00:00,529.80,476.58,43.80,9.43,586.44,539.50,46.94,980.31,20.32,10.04,0.00,0.00
2006-02-07 18:00:00,264.99,221.34,38.09,5.56,345.82,305.00,40.82,872.54,19.32,10.33,0.00,0.00
2006-02-07 19:00:00,28.83,2.34,24.78,1.71,106.44,79.88,26.56,596.95,18.12,9.07,0.00,0.00
2006-02-07 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.20,7.79,1.00,0.00
2006-02-07 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.51,6.17,1.00,0.00
2006-02-07 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.10,5.05,1.00,0.00
2006-02-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.68,4.13,1.00,0.00
2006-02-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,3.38,1.00,0.00
2006-02-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.01,2.57,1.00,0.00
2006-02-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.53,1.79,1.00,0.00
2006-02-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.28,1.35,1.00,0.00
2006-02-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.05,0.92,1.00,0.00
2006-02-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,0.59,1.00,0.00
2006-02-08 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.47,0.75,1.00,0.00
2006-02-08 07:00:00,21.96,0.00,21.57,0.38,23.88,0.76,23.12,5.94,14.13,0.77,0.00,1.00
2006-02-08 08:00:00,88.97,2.17,85.28,1.52,94.40,3.00,91.40,8.73,14.94,0.87,0.00,1.00
2006-02-08 09:00:00,158.11,4.71,150.72,2.68,166.86,5.32,161.54,9.76,16.13,0.72,0.00,1.00
2006-02-08 10:00:00,344.27,7.03,331.41,5.83,362.60,7.40,355.20,10.30,17.27,0.74,0.00,1.00
2006-02-08 11:00:00,414.02,9.10,397.91,7.01,435.74,9.26,426.48,10.88,18.45,0.06,0.00,1.00
2006-02-08 12:00:00,761.55,55.41,693.30,12.84,798.54,55.46,743.08,59.31,19.52,1.45,0.00,1.00
2006-02-08 13:00:00,1111.12,1043.75,49.80,17.57,1093.04,1039.66,53.38,1078.48,20.27,2.56,0.00,0.00
2006-02-08 14:00:00,1070.81,1004.30,49.51,17.01,1057.84,1004.78,53.06,1073.41,20.70,4.38,0.00,0.00
2006-02-08 15:00:00,952.59,888.67,48.57,15.35,954.96,902.90,52.06,1058.27,21.10,6.71,0.00,0.00
2006-02-08 16:00:00,766.15,706.63,46.78,12.73,792.00,741.86,50.14,1028.88,20.64,7.48,0.00,0.00
2006-02-08 17:00:00,528.25,475.21,43.68,9.36,581.98,535.16,46.82,975.79,20.08,7.90,0.00,0.00
2006-02-08 18:00:00,265.47,222.01,37.94,5.53,343.98,303.32,40.66,873.46,19.12,8.05,0.00,0.00
2006-02-08 19:00:00,28.64,2.45,24.50,1.69,105.02,78.76,26.26,600.22,17.92,7.58,0.00,0.00
2006-02-08 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.93,6.08,1.00,0.00
2006-02-08 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,5.08,1.00,0.00
2006-02-08 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.85,4.38,1.00,0.00
2006-02-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,3.85,1.00,0.00
2006-02-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.95,3.26,1.00,0.00
2006-02-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.54,2.73,1.00,0.00
2006-02-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.16,2.55,1.00,0.00
2006-02-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85,2.27,1.00,0.00
2006-02-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.63,2.11,1.00,0.00
2006-02-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,1.52,1.00,0.00
2006-02-09 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,1.31,1.00,0.00
2006-02-09 07:00:00,18.56,0.00,18.23,0.33,20.26,0.72,19.54,5.75,14.20,0.86,0.00,1.00
2006-02-09 08:00:00,58.23,2.15,55.09,1.00,61.98,2.94,59.04,8.61,14.86,0.99,0.00,1.00
2006-02-09 09:00:00,114.84,4.68,108.21,1.95,121.24,5.26,115.98,9.69,15.79,1.39,0.00,1.00
2006-02-09 10:00:00,213.30,6.99,202.71,3.61,224.58,7.32,217.26,10.22,16.74,1.97,0.00,1.00
2006-02-09 11:00:00,316.96,8.80,302.80,5.36,333.46,8.92,324.54,10.50,17.89,2.08,0.00,1.00
2006-02-09 12:00:00,504.60,15.75,480.31,8.53,530.52,15.72,514.80,16.84,19.08,0.03,0.00,1.00
2006-02-09 13:00:00,1105.31,1038.09,49.79,17.43,1084.30,1030.94,53.36,1071.10,20.08,1.93,0.00,0.00
2006-02-09 14:00:00,1065.68,999.30,49.51,16.88,1049.80,996.74,53.06,1066.51,20.61,3.44,0.00,0.00
2006-02-09 15:00:00,947.23,883.46,48.55,15.22,946.60,894.56,52.04,1050.52,20.84,5.45,0.00,0.00
2006-02-09 16:00:00,760.92,701.57,46.74,12.60,783.68,733.58,50.10,1019.97,20.56,6.35,0.00,0.00
2006-02-09 17:00:00,523.83,471.01,43.59,9.23,574.30,527.58,46.72,965.57,20.13,7.09,0.00,0.00
2006-02-09 18:00:00,263.08,219.85,37.79,5.44,338.40,297.90,40.50,863.55,19.34,6.76,0.00,0.00
2006-02-09 19:00:00,28.20,2.44,24.13,1.63,101.42,75.56,25.86,587.46,18.24,5.93,0.00,0.00
2006-02-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.35,5.24,1.00,0.00
2006-02-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.84,4.19,1.00,0.00
2006-02-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.31,3.78,1.00,0.00
2006-02-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,2.98,1.00,0.00
2006-02-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.27,2.39,1.00,0.00
2006-02-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.92,2.24,1.00,0.00
2006-02-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.78,1.79,1.00,0.00
2006-02-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.74,1.51,1.00,0.00
2006-02-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.66,1.14,1.00,0.00
2006-02-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.31,0.43,1.00,0.00
2006-02-10 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.88,0.89,1.00,0.00
2006-02-10 07:00:00,18.18,0.00,17.86,0.32,19.82,0.68,19.14,5.56,13.75,1.40,0.00,1.00
2006-02-10 08:00:00,58.05,2.11,54.95,0.99,61.76,2.86,58.90,8.44,14.29,2.19,0.00,1.00
2006-02-10 09:00:00,100.91,4.59,94.61,1.71,106.54,5.14,101.40,9.51,15.08,2.93,0.00,1.00
2006-02-10 10:00:00,208.70,6.90,198.27,3.53,219.70,7.20,212.50,10.08,16.00,2.85,0.00,1.00
2006-02-10 11:00:00,534.66,17.88,507.75,9.04,562.26,18.06,544.20,21.30,17.27,2.42,0.00,1.00
2006-02-10 12:00:00,816.62,70.39,732.49,13.75,855.10,70.02,785.08,75.14,18.64,1.17,0.00,1.00
2006-02-10 13:00:00,1095.74,1028.74,49.77,17.23,1071.84,1018.50,53.34,1059.92,19.58,2.24,0.00,0.00
2006-02-10 14:00:00,1056.42,990.25,49.49,16.68,1037.68,984.64,53.04,1055.33,20.41,3.51,0.00,0.00
2006-02-10 15:00:00,939.99,876.40,48.54,15.05,936.40,884.38,52.02,1040.58,20.91,5.12,0.00,0.00
2006-02-10 16:00:00,755.73,696.53,46.73,12.47,775.42,725.34,50.08,1011.24,20.76,6.09,0.00,0.00
2006-02-10 17:00:00,520.57,467.88,43.55,9.13,567.92,521.24,46.68,957.81,20.40,6.72,0.00,0.00
2006-02-10 18:00:00,260.35,217.35,37.66,5.34,332.36,292.00,40.36,852.52,19.55,6.96,0.00,0.00
2006-02-10 19:00:00,27.69,2.37,23.75,1.56,97.10,71.64,25.46,569.24,18.39,6.56,0.00,0.00
2006-02-10 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.61,5.42,1.00,0.00
2006-02-10 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.95,4.19,1.00,0.00
2006-02-10 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.53,3.61,1.00,0.00
2006-02-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.91,3.25,1.00,0.00
2006-02-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.61,2.51,1.00,0.00
2006-02-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.58,2.31,1.00,0.00
2006-02-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.64,1.79,1.00,0.00
2006-02-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,1.07,1.00,0.00
2006-02-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.82,0.80,1.00,0.00
2006-02-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.42,0.78,1.00,0.00
2006-02-11 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.81,1.54,1.00,0.00
2006-02-11 07:00:00,17.47,0.00,17.17,0.31,19.04,0.64,18.40,5.36,14.46,1.67,0.00,1.00
2006-02-11 08:00:00,67.72,2.08,64.49,1.16,71.92,2.80,69.12,8.33,14.33,2.60,0.00,1.00
2006-02-11 09:00:00,129.49,4.58,122.71,2.20,136.62,5.10,131.52,9.47,14.75,3.65,0.00,1.00
2006-02-11 10:00:00,187.43,6.87,177.38,3.17,197.26,7.14,190.12,10.02,15.68,4.14,0.00,1.00
2006-02-11 11:00:00,254.50,8.68,241.52,4.30,267.60,8.74,258.86,10.33,16.62,3.64,0.00,1.00
2006-02-11 12:00:00,296.81,9.84,281.96,5.02,311.96,9.76,302.20,10.49,17.59,2.98,0.00,1.00
2006-02-11 13:00:00,517.07,17.08,491.25,8.74,543.38,16.86,526.52,17.58,18.79,2.10,0.00,1.00
2006-02-11 14:00:00,1052.35,986.48,49.30,16.57,1030.62,977.78,52.84,1049.83,19.77,2.38,0.00,0.00
2006-02-11 15:00:00,936.10,872.81,48.35,14.94,929.50,877.68,51.82,1034.83,20.33,4.03,0.00,0.00
2006-02-11 16:00:00,752.29,693.37,46.56,12.36,768.98,719.08,49.90,1005.25,20.64,4.93,0.00,0.00
2006-02-11 17:00:00,517.69,465.25,43.40,9.04,562.08,515.56,46.52,951.21,20.41,5.75,0.00,0.00
2006-02-11 18:00:00,258.19,215.47,37.47,5.26,327.14,286.98,40.16,843.93,19.88,6.37,0.00,0.00
2006-02-11 19:00:00,27.20,2.32,23.38,1.50,93.28,68.22,25.06,554.27,18.75,5.48,0.00,0.00
2006-02-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.13,4.28,1.00,0.00
2006-02-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.61,3.44,1.00,0.00
2006-02-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.33,3.32,1.00,0.00
2006-02-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.01,2.71,1.00,0.00
2006-02-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.88,1.66,1.00,0.00
2006-02-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.94,0.40,1.00,0.00
2006-02-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,0.06,1.00,0.00
2006-02-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,1.47,1.00,0.00
2006-02-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.96,1.85,1.00,0.00
2006-02-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.30,2.42,1.00,0.00
2006-02-12 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.57,3.28,1.00,0.00
2006-02-12 07:00:00,15.95,0.00,15.67,0.28,17.42,0.62,16.80,5.31,15.08,3.00,0.00,1.00
2006-02-12 08:00:00,52.55,2.07,49.58,0.90,55.90,2.76,53.14,8.27,14.64,3.93,0.00,1.00
2006-02-12 09:00:00,112.32,4.54,105.88,1.91,118.50,5.02,113.48,9.36,15.05,4.82,0.00,1.00
2006-02-12 10:00:00,178.40,6.80,168.58,3.02,187.72,7.04,180.68,9.91,15.79,5.76,0.00,1.00
2006-02-12 11:00:00,330.13,8.61,315.94,5.58,347.26,8.64,338.62,10.24,16.55,5.74,0.00,1.00
2006-02-12 12:00:00,409.70,9.75,393.02,6.93,430.88,9.64,421.24,10.38,17.39,6.17,0.00,1.00
2006-02-12 13:00:00,431.79,10.61,413.88,7.30,454.04,10.44,443.60,10.90,18.46,4.52,0.00,1.00
2006-02-12 14:00:00,376.79,9.78,360.65,6.37,396.20,9.66,386.54,10.39,19.41,3.74,0.00,1.00
2006-02-12 15:00:00,475.74,13.07,454.62,8.04,500.36,13.10,487.26,15.48,20.11,2.53,0.00,1.00
2006-02-12 16:00:00,217.00,6.86,206.48,3.67,228.38,7.08,221.30,9.92,20.48,1.72,0.00,1.00
2006-02-12 17:00:00,209.39,4.59,201.25,3.55,220.76,5.06,215.70,9.37,20.17,1.22,0.00,1.00
2006-02-12 18:00:00,158.86,2.12,154.04,2.70,167.90,2.80,165.10,8.30,19.63,2.84,0.00,1.00
2006-02-12 19:00:00,26.55,2.19,22.91,1.44,89.44,64.88,24.56,540.05,18.38,3.21,0.00,0.00
2006-02-12 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,4.29,1.00,0.00
2006-02-12 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,4.20,1.00,0.00
2006-02-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.21,4.25,1.00,0.00
2006-02-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.44,3.91,1.00,0.00
2006-02-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.24,3.25,1.00,0.00
2006-02-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,2.41,1.00,0.00
2006-02-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.94,0.82,1.00,0.00
2006-02-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.71,0.46,1.00,0.00
2006-02-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.41,0.61,1.00,0.00
2006-02-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.73,1.11,1.00,0.00
2006-02-13 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.18,1.78,1.00,0.00
2006-02-13 07:00:00,23.26,0.00,21.94,1.31,81.78,58.26,23.52,511.52,13.88,2.50,0.00,0.00
